# Mf af A2220 phi2220 logL logPrior
7.039911998974500307e+01 6.334463904101358400e-01 5.430168218515239786e+00 5.413252212045299716e-01 1.971871435575187206e+04 0.000000000000000000e+00
6.872764676701011410e+01 8.890059109738694954e-01 6.682540443458832691e+00 6.096593704498393329e+00 1.971931934147094216e+04 0.000000000000000000e+00
6.469960072113617855e+01 4.251401760639725858e-01 3.547230746619721931e+00 4.806959536167179081e-01 1.971977710484084309e+04 0.000000000000000000e+00
5.322802157775010556e+01 2.261960509130897523e-01 3.175830192375774352e+00 5.259290571945962611e-02 1.971982436158601558e+04 0.000000000000000000e+00
7.812382552391277102e+01 6.087462486714281251e-01 4.550496890912182124e+00 1.052798154421680010e+00 1.972058855685938397e+04 0.000000000000000000e+00
8.610477272075625876e+01 4.420811198259694264e-01 3.764365355558501491e+00 2.371722267251224370e+00 1.972065684947965201e+04 0.000000000000000000e+00
5.698379569842411740e+01 7.524457840786947793e-01 2.723069602702004932e+00 1.037450455419224760e+00 1.972113683634235349e+04 0.000000000000000000e+00
5.533736456510198565e+01 3.744148815079083037e-01 2.437175363129609806e+00 1.800578507110759174e+00 1.972253075662914125e+04 0.000000000000000000e+00
5.900889926596635604e+01 3.713317752438048402e-01 2.785613014783148156e+00 2.407144034540937838e-01 1.972325445094990573e+04 0.000000000000000000e+00
9.439627708852248134e+01 7.644332333912304822e-01 3.089012725603312415e+00 1.433845048288225010e+00 1.972386518093913037e+04 0.000000000000000000e+00
9.418892214161503773e+01 7.483466135439785782e-01 4.425813671130890192e+00 2.152900790241657258e+00 1.972434445183699791e+04 0.000000000000000000e+00
5.178305553635381386e+01 7.422371536187554186e-01 3.059159013855333065e+00 7.294472074894597924e-01 1.972440365523929722e+04 0.000000000000000000e+00
6.188454045146237092e+01 6.519763421126978375e-01 3.613630842831819123e+00 6.064016965021932215e+00 1.972551660559679658e+04 0.000000000000000000e+00
7.926285467735986856e+01 5.015392224306136626e-01 3.250180557372596812e+00 1.335798268159773983e+00 1.972709880371343024e+04 0.000000000000000000e+00
5.259448549011230511e+01 3.225900881106187890e-01 1.482476163550276560e+00 7.139097684857730330e-01 1.972830431199112354e+04 0.000000000000000000e+00
9.363005153913421452e+01 8.141381085651288041e-01 2.931936171681215342e+00 2.286761229858179423e+00 1.972941941672472603e+04 0.000000000000000000e+00
8.237532343991365735e+01 5.948092584205526556e-01 5.023651376063577700e+00 1.552554915072870356e+00 1.972952013963515128e+04 0.000000000000000000e+00
7.580836996994293031e+01 3.266165710129568800e-01 5.615489020356561056e+00 1.817009141211720857e+00 1.972972842700538240e+04 0.000000000000000000e+00
5.884558812846007214e+01 6.519182693149322416e-01 6.364937597819020354e+00 6.116479169171847197e+00 1.973057935121165065e+04 0.000000000000000000e+00
5.543400702669138269e+01 8.185019848341587023e-01 5.459407485096348545e+00 6.167705970319378395e+00 1.973230674372470457e+04 0.000000000000000000e+00
6.112057160564013003e+01 8.721007826341186098e-01 5.044542220020667322e+00 1.536664998155257977e-01 1.973527223820139261e+04 0.000000000000000000e+00
7.208326209858485356e+01 3.672907223365776685e-01 2.765636026871296060e+00 1.405154457836099047e+00 1.973552424016252917e+04 0.000000000000000000e+00
7.789623188311297497e+01 9.499194963350030552e-01 4.109240089835788368e+00 6.149772262075183349e+00 1.973812890483325100e+04 0.000000000000000000e+00
7.809287611469052592e+01 9.456167227583202051e-01 3.339837251997608281e+00 5.505901095847982596e-01 1.973842775022135902e+04 0.000000000000000000e+00
7.422807865536233862e+01 5.095101713778027452e-01 3.889215610059594486e+00 1.213000334505760058e+00 1.974020514706741233e+04 0.000000000000000000e+00
6.004911816161849458e+01 2.272163657438644457e-01 3.454452556338632796e+00 8.255996936798531971e-01 1.974047230881582436e+04 0.000000000000000000e+00
6.175990707410461766e+01 8.483955369625448828e-01 4.932811249584900359e+00 6.107667299908356995e+00 1.974135657045591870e+04 0.000000000000000000e+00
6.143428401805652328e+01 5.527105355117185592e-01 1.832319718242082285e+00 9.843898469324000589e-01 1.974253890605914421e+04 0.000000000000000000e+00
6.166754268627209257e+01 6.788731787302754173e-01 2.475499150384201208e+00 1.162332190211256666e+00 1.974340043703203992e+04 0.000000000000000000e+00
7.177611228084656148e+01 3.206466342231969469e-01 3.492468724552539872e+00 1.659392272334813567e+00 1.974408728663154398e+04 0.000000000000000000e+00
9.352915224676019079e+01 8.919322939457742239e-01 3.801885797387009269e+00 1.057917723626675688e+00 1.974438911416968767e+04 0.000000000000000000e+00
8.247085321249825540e+01 9.013707339959095011e-01 1.496450962638564253e+00 5.462681215322049422e-01 1.974460982937075823e+04 0.000000000000000000e+00
9.186352025689537015e+01 7.974175030495014305e-01 2.563306176150908833e+00 1.832048831234946107e+00 1.974486205552378669e+04 0.000000000000000000e+00
6.864008763460492446e+01 4.938099156647981491e-01 5.115072626005026990e+00 2.070215008533663692e+00 1.974489192826234648e+04 0.000000000000000000e+00
7.104602519663170312e+01 7.523719543191625947e-01 6.791143915873218972e+00 6.258782199117531864e-01 1.974495561324591472e+04 0.000000000000000000e+00
6.844625119449834472e+01 7.285201356014545659e-01 2.956072926647713039e+00 1.841376715019648336e-01 1.974585108774104447e+04 0.000000000000000000e+00
6.709699065781511251e+01 5.171175539311798630e-01 2.099261778091762398e+00 1.196324077713331713e+00 1.974594755378667469e+04 0.000000000000000000e+00
5.402224617377224547e+01 3.990021180774151466e-01 2.200713889039510374e+00 8.715733244029524318e-01 1.974607639677146290e+04 0.000000000000000000e+00
6.437082984860811052e+01 5.864306675260707591e-01 2.924801972999645283e+00 1.677954626186196840e+00 1.974608736514267366e+04 0.000000000000000000e+00
8.857058777404041905e+01 7.378809184613333017e-01 3.205619531619274376e+00 1.881651815513533554e+00 1.974686112394640440e+04 0.000000000000000000e+00
6.966569429613316800e+01 7.674117330054335273e-01 2.408417509330825546e+00 2.213231924488879843e-01 1.974686700438716070e+04 0.000000000000000000e+00
8.919782416525544022e+01 7.751948549321037163e-01 3.972159070750151955e+00 1.974623136861598960e+00 1.974693908925011056e+04 0.000000000000000000e+00
5.114812111709431974e+01 6.887137380483892013e-01 5.666353659383123187e+00 6.267405414600292879e+00 1.974709298613188730e+04 0.000000000000000000e+00
6.425640037213541689e+01 8.397702205777785034e-01 5.809894036226214808e+00 6.249277513580791421e+00 1.974819131233265580e+04 0.000000000000000000e+00
5.727955790952033510e+01 6.725802547971414524e-01 3.141671750781456662e+00 8.596717038503081110e-01 1.974845929276751849e+04 0.000000000000000000e+00
5.883403396508104777e+01 4.862913697920566158e-01 2.245583471433434841e+00 1.069162203546939915e+00 1.974996091460555181e+04 0.000000000000000000e+00
6.626139829648116120e+01 6.843543647667259533e-01 3.122231383355238421e+00 2.639818724585676346e-01 1.975074763824588445e+04 0.000000000000000000e+00
5.150054515202914018e+01 5.277069202795954261e-01 6.468335966738217202e+00 6.217021611415545657e+00 1.975076011395384558e+04 0.000000000000000000e+00
5.332411393860432014e+01 5.092483045049144286e-01 6.242697846664117201e+00 1.177537135302233695e+00 1.975082398223855125e+04 0.000000000000000000e+00
6.059568113763513963e+01 2.546296606162567477e-01 3.645731439162675613e+00 1.933839175710761582e+00 1.975109522249929068e+04 0.000000000000000000e+00
6.889658460952034602e+01 7.207749237784029095e-01 2.493196387921196244e+00 4.222475160702022223e-01 1.975131539889069609e+04 0.000000000000000000e+00
7.821019866018926336e+01 7.079631207621074340e-01 3.586396070238933032e+00 9.988986454163515383e-01 1.975169336432256750e+04 0.000000000000000000e+00
5.755055180840493989e+01 6.537048373487861497e-01 5.865444860345461642e+00 1.022447102999402890e+00 1.975290858804919844e+04 0.000000000000000000e+00
6.274187035169003224e+01 6.787339195010131387e-01 2.504194257598796547e+00 9.903552529023588180e-01 1.975372560857408098e+04 0.000000000000000000e+00
6.237526658569438354e+01 7.070757530572510108e-01 5.621609232668011380e+00 6.968014208664981279e-02 1.975504732273833361e+04 0.000000000000000000e+00
6.042461059744449159e+01 2.735368657676185977e-01 3.058641681454972172e+00 1.166872600463430221e+00 1.975582207395910882e+04 0.000000000000000000e+00
5.939459313327955670e+01 2.316413930207136262e-01 2.924882825453328117e+00 1.452353988181611655e+00 1.975612893355487176e+04 0.000000000000000000e+00
7.184413958507084885e+01 4.710518626826585287e-01 3.408569649602481988e+00 1.636471368695397777e+00 1.975665683743355839e+04 0.000000000000000000e+00
6.871219758620033247e+01 3.926199230525020956e-01 5.778879262997734578e+00 1.504435557807441759e+00 1.975671848769729695e+04 0.000000000000000000e+00
6.113123738380958372e+01 3.967767207046273836e-01 2.981332753439260408e+00 9.254923627879177994e-01 1.975698669655203048e+04 0.000000000000000000e+00
6.038396122871125726e+01 5.393567195465212016e-01 2.864191566083247764e+00 1.297541048394555752e+00 1.975721889727660528e+04 0.000000000000000000e+00
6.710678590320361536e+01 7.388199765232513760e-01 2.435047354136730569e+00 9.631307454277096003e-01 1.975801946968202174e+04 0.000000000000000000e+00
5.547419444933775168e+01 4.265626978100474087e-01 2.870370940054880915e+00 6.587383315542615358e-01 1.975882582702805303e+04 0.000000000000000000e+00
5.259258000909404984e+01 4.340039288982947552e-01 3.061667318461068543e+00 6.882696649382603615e-01 1.975930992322141174e+04 0.000000000000000000e+00
7.742007576437399052e+01 7.728877704659791181e-01 3.200130575068136807e+00 7.535438184251442850e-01 1.975950842230045237e+04 0.000000000000000000e+00
6.146330670974349175e+01 7.798191559640663684e-01 4.517030556222562332e+00 5.824076843344072607e-02 1.976047785699897577e+04 0.000000000000000000e+00
8.062052938003621705e+01 8.634487867559466068e-01 5.083847997621266046e+00 6.772244271897459589e-01 1.976327576774932459e+04 0.000000000000000000e+00
5.124620581139163988e+01 3.622758255480079126e-01 3.356288862971326559e+00 7.525107042197562990e-01 1.976343769494303706e+04 0.000000000000000000e+00
7.629341974439962826e+01 7.761984979240761362e-01 4.794589214900720542e+00 7.595938475667906031e-01 1.976346044023476861e+04 0.000000000000000000e+00
6.721696326295098345e+01 4.924184704716381145e-01 3.757222669491112832e+00 1.750338764620948062e+00 1.976392108938483216e+04 0.000000000000000000e+00
7.027781826697500378e+01 5.591645819774107018e-01 3.175859720577982159e+00 1.349256809758691666e+00 1.976407013121849377e+04 0.000000000000000000e+00
7.229398121419006884e+01 6.040640594311852407e-01 6.421531023572388364e+00 1.591136276857862741e+00 1.976456846075340945e+04 0.000000000000000000e+00
6.869934233681938451e+01 6.588901050901432299e-01 2.940701574665514961e+00 8.247243720670568434e-01 1.976478934353747536e+04 0.000000000000000000e+00
7.006908399679510069e+01 6.558971029086192450e-01 2.712723485314673777e+00 1.202293050431178623e+00 1.976489241537337875e+04 0.000000000000000000e+00
5.796128809903155599e+01 4.350885759626393900e-01 5.908292228094730092e+00 1.548742466897790937e+00 1.976518264333023035e+04 0.000000000000000000e+00
5.632121648172864781e+01 5.022419990806256118e-01 5.175814087258546969e+00 1.279330875099907505e+00 1.976577152677502818e+04 0.000000000000000000e+00
5.687727551699072137e+01 2.141653912845403462e-01 6.207625164907217830e+00 1.776805871265350278e+00 1.976606209351865255e+04 0.000000000000000000e+00
7.314313900667902146e+01 8.856339095106864345e-01 4.389532144701024485e+00 4.912154421349528843e-01 1.976714439380478143e+04 0.000000000000000000e+00
7.060817651689622210e+01 6.727520534059269197e-01 3.558734677165845461e+00 1.590001489073460617e+00 1.976721095011407670e+04 0.000000000000000000e+00
6.714491176341262246e+01 5.367101660885832404e-01 3.483000573086737717e+00 1.098205997246757049e+00 1.976740241806060294e+04 0.000000000000000000e+00
5.916316565367573332e+01 6.341136733860198715e-01 6.017982737001982052e+00 2.877131935968649246e-01 1.976745126447622897e+04 0.000000000000000000e+00
5.154879605047944580e+01 3.863492150750310050e-01 6.715639664431568789e+00 3.969976552963701000e-01 1.976794362473757792e+04 0.000000000000000000e+00
5.513796892486553247e+01 4.483802927245948422e-01 6.775186987293604801e+00 5.204125846171523406e-01 1.976844228750008551e+04 0.000000000000000000e+00
6.892962727224056607e+01 8.333529178561512873e-01 3.460522725073287731e+00 5.506274269860900183e-01 1.976865952438221939e+04 0.000000000000000000e+00
5.141502317634279962e+01 5.068742797030695302e-01 5.309143211981602661e+00 2.770434970832901245e-01 1.976890344571349488e+04 0.000000000000000000e+00
