# Mf af A2220 A2330 phi2220 phi2330 logL logPrior
6.946215659740018111e+01 7.019948713234394067e-01 2.808601672036980545e+01 1.622578311251002159e+00 1.113928847948348899e+00 5.306711836609634858e+00 1.978286238849591609e+04 0.000000000000000000e+00
6.998683504145850520e+01 7.333028733373591068e-01 2.824505227111666272e+01 2.695131265879602722e+00 1.039178149473220625e+00 5.044819121017617647e+00 1.978287143068142177e+04 0.000000000000000000e+00
7.054811006246335126e+01 7.279147065853772691e-01 2.733798064402123629e+01 2.786475050460119451e+00 1.056399183892497096e+00 4.957288750209461803e+00 1.978298908240548553e+04 0.000000000000000000e+00
6.786022400169669311e+01 6.810541000805674372e-01 2.803128390535015058e+01 2.295104282100385085e+00 1.095527376172577894e+00 4.819023062424204973e+00 1.978299085876434765e+04 0.000000000000000000e+00
6.551411037694940376e+01 6.228540957898115460e-01 3.085364436342063854e+01 3.334379882596248290e+00 1.072347070971986227e+00 5.081347876951157971e+00 1.978309641876657042e+04 0.000000000000000000e+00
6.674131216544105882e+01 6.588404172590917041e-01 3.060928863175051973e+01 3.993740359600072232e+00 1.042455866503948059e+00 5.317392007564160750e+00 1.978309660254657501e+04 0.000000000000000000e+00
7.024572664724851734e+01 7.243265156354503631e-01 2.831231977728069538e+01 2.697365962539047146e+00 1.069081060584982756e+00 5.293079789963174520e+00 1.978310425963595480e+04 0.000000000000000000e+00
7.049970585990726590e+01 7.276557659078727314e-01 2.744843601716489445e+01 2.656642802365360101e+00 1.084572050480029803e+00 4.994610601665941729e+00 1.978312241418827034e+04 0.000000000000000000e+00
6.535971462305100488e+01 6.390110917778605293e-01 2.995245610975010564e+01 3.738992369868048282e+00 1.040449170448797922e+00 4.676405418424047333e+00 1.978318087933166680e+04 0.000000000000000000e+00
6.593526750078642351e+01 6.472717535639423980e-01 2.969178029280758579e+01 1.851397619685975160e+00 1.041206485096480172e+00 4.934806322280620883e+00 1.978321055876992978e+04 0.000000000000000000e+00
6.379967701200256869e+01 5.996209467289715933e-01 3.081917479755277256e+01 3.389874480815963320e+00 1.050184748633967713e+00 5.258016899878479755e+00 1.978324823977034612e+04 0.000000000000000000e+00
6.879619392722092641e+01 6.969498214674197945e-01 2.796933466740166807e+01 2.934101994753191001e+00 1.047188422721996304e+00 4.925780950247959922e+00 1.978333313116736826e+04 0.000000000000000000e+00
6.697824223564353474e+01 6.552568611922731101e-01 2.954826781486099918e+01 2.219823810238306994e+00 1.124640166095381089e+00 5.209608492916491862e+00 1.978334298276914706e+04 0.000000000000000000e+00
6.815130397680015051e+01 6.933616954490163797e-01 2.948851817235675910e+01 2.239465538213635476e+00 1.045616172402345834e+00 4.541374878062655718e+00 1.978340073040633797e+04 0.000000000000000000e+00
6.789003119982494638e+01 6.848533522374915528e-01 2.885678308440402517e+01 2.094157376347168142e+00 1.038511880969165135e+00 5.222413645494103029e+00 1.978340425738148770e+04 0.000000000000000000e+00
6.618137508451640372e+01 6.387607899134153389e-01 3.118777874093749602e+01 3.136222224459139341e+00 1.070301861630787332e+00 5.126664290924688672e+00 1.978352794209115018e+04 0.000000000000000000e+00
7.020616491048691898e+01 7.202270719581366221e-01 2.768261694854593102e+01 1.464120283580357063e+00 1.085964683669328856e+00 4.745256246166131398e+00 1.978355023494147463e+04 0.000000000000000000e+00
6.488730803323144869e+01 6.272924373284113342e-01 3.196534705202357074e+01 4.795553233217054512e+00 1.013411143856465246e+00 5.092800822281957629e+00 1.978363941000783961e+04 0.000000000000000000e+00
6.531844321285754518e+01 6.372167944781805815e-01 3.162658218531002063e+01 4.573817896508248992e+00 1.040508793268477339e+00 5.120982677538549410e+00 1.978365751102843933e+04 0.000000000000000000e+00
6.604836989287662163e+01 6.474472717635253449e-01 3.043974822120583212e+01 1.611402998474934067e+00 1.101061870334030690e+00 5.281390471021463640e+00 1.978366235899187450e+04 0.000000000000000000e+00
6.372643716508659395e+01 5.941288981056912499e-01 3.202527891842344587e+01 3.276769643225343920e+00 1.054751178063991768e+00 5.481971453493232893e+00 1.978368446554075854e+04 0.000000000000000000e+00
6.980607829476728909e+01 7.186110653578886565e-01 2.837452211833956639e+01 3.700719056243428451e+00 1.035559820527123032e+00 4.989749515209473962e+00 1.978368622353100000e+04 0.000000000000000000e+00
6.646137508801521676e+01 6.437720289101359628e-01 2.972551906947009925e+01 2.258103109445598555e+00 1.092339757322911442e+00 4.647308074841596692e+00 1.978369068033496296e+04 0.000000000000000000e+00
6.786158163735423443e+01 6.867743983213857595e-01 2.848630930868977273e+01 3.241915915688873717e+00 1.017832171664532881e+00 4.918033826885406690e+00 1.978380428090205532e+04 0.000000000000000000e+00
6.699173633737480316e+01 6.798661902676779167e-01 3.023244797018414687e+01 2.388622356331250973e+00 1.020808185777798638e+00 4.863436831544092342e+00 1.978384016402438647e+04 0.000000000000000000e+00
6.470264557794604343e+01 6.238652219902688367e-01 3.194608077990162087e+01 2.707850792731842038e+00 1.071841815187610569e+00 5.144819013358018722e+00 1.978386483415203838e+04 0.000000000000000000e+00
6.471292261287966596e+01 6.168203281206947608e-01 3.130495644651833231e+01 3.169183609228309439e+00 1.060877697854029966e+00 4.748670780702843430e+00 1.978386785785289612e+04 0.000000000000000000e+00
6.763826390914169906e+01 6.847003333796001234e-01 3.000882528484491729e+01 1.970471052411376656e+00 1.037124409455755680e+00 5.242430419051429702e+00 1.978391644262958289e+04 0.000000000000000000e+00
6.868904574788003004e+01 7.098947433171478583e-01 2.983311956337496440e+01 4.263376270320178740e+00 1.008103192857738195e+00 4.931960964505226030e+00 1.978398796811228385e+04 0.000000000000000000e+00
6.915619657039997037e+01 7.095368158028589889e-01 2.764916805140640221e+01 2.120402532416053809e+00 1.070219542786730260e+00 4.902748220688200931e+00 1.978402473744183590e+04 0.000000000000000000e+00
6.568174765415696470e+01 6.299508194992405885e-01 3.017482287992319456e+01 3.306513774208911016e+00 1.071740498805883846e+00 4.921563409900187480e+00 1.978403148822061485e+04 0.000000000000000000e+00
6.560872472679041323e+01 6.376776108716534219e-01 2.972311787803588956e+01 2.337223676232517811e+00 1.088025935532158206e+00 4.790131930836175833e+00 1.978405596767729367e+04 0.000000000000000000e+00
6.691261408014294432e+01 6.670497932765045990e-01 3.062148821780219876e+01 3.103506730078605891e+00 1.078307348804464993e+00 5.383758505785126047e+00 1.978407795019632613e+04 0.000000000000000000e+00
6.735505534272503780e+01 6.811214468116326692e-01 3.093050575722002904e+01 2.880038260153573670e+00 1.020462399884416893e+00 5.009720501597708875e+00 1.978408564561895037e+04 0.000000000000000000e+00
6.464336293769426334e+01 6.259316840426785156e-01 3.037460058319321021e+01 3.142189815578169121e+00 1.030920819702026536e+00 4.784552276371285551e+00 1.978409008207682928e+04 0.000000000000000000e+00
6.485649224120162160e+01 6.168017926823148311e-01 3.080967842839033111e+01 3.139583923525061770e+00 1.061872763344294590e+00 4.769456249028831252e+00 1.978413594468035080e+04 0.000000000000000000e+00
6.798451204822040950e+01 6.826995676910546651e-01 2.959548818557291483e+01 3.741300904284934781e+00 1.031952793663874157e+00 4.832318529296284026e+00 1.978418752938355101e+04 0.000000000000000000e+00
6.653841487946297661e+01 6.547875800049153261e-01 2.917038637320179006e+01 1.931185390355610654e+00 1.061755405613673986e+00 4.797356922419160341e+00 1.978418783756370976e+04 0.000000000000000000e+00
6.610478873016916168e+01 6.556937759227980944e-01 2.968462584081960998e+01 2.102749197417048688e+00 1.071210648925680076e+00 4.934375367995645689e+00 1.978423859802286825e+04 0.000000000000000000e+00
6.514511212363993309e+01 6.261636612556670256e-01 3.021502661830604453e+01 2.934060632603367136e+00 1.039651327320741059e+00 5.060993327048848300e+00 1.978435273446116844e+04 0.000000000000000000e+00
6.654240027140311042e+01 6.536347871212422334e-01 3.086235127325457128e+01 2.175049580428632723e+00 1.068153770878075282e+00 4.863052979748429649e+00 1.978436888631427792e+04 0.000000000000000000e+00
6.723609409223621469e+01 6.827365948275786467e-01 3.005644200121572140e+01 2.290978285501725775e+00 1.050007015623501072e+00 4.961748216385576171e+00 1.978437454207734481e+04 0.000000000000000000e+00
6.630445889754003019e+01 6.551538396975817857e-01 3.077565635132313204e+01 4.014825940825830664e+00 1.051292488216928556e+00 4.840736363463499004e+00 1.978440417892053301e+04 0.000000000000000000e+00
6.721794531319096677e+01 6.666683528745950271e-01 2.914240135592203984e+01 2.374103871403435484e+00 1.049600325216606178e+00 5.036402720854345816e+00 1.978444591932814728e+04 0.000000000000000000e+00
6.350582919365482581e+01 5.880712460370147721e-01 3.238466870167709288e+01 2.946335667992378671e+00 1.060701588150637420e+00 5.271927165183314834e+00 1.978448992092920525e+04 0.000000000000000000e+00
6.776012007338303533e+01 6.867654668573338617e-01 2.875094468080587617e+01 1.911141817620787942e+00 1.050900493104699018e+00 4.744622046377128477e+00 1.978459091357689977e+04 0.000000000000000000e+00
6.485058349589976956e+01 6.318789735951120257e-01 3.196478311344729661e+01 3.554453095482586367e+00 1.003877719043579919e+00 5.046852882875771940e+00 1.978459639743329171e+04 0.000000000000000000e+00
6.492021890262853390e+01 6.306860516005128314e-01 3.007641294128266196e+01 3.020308649230589282e+00 1.035463243386582688e+00 4.888909804358393174e+00 1.978466980493840674e+04 0.000000000000000000e+00
6.907323190309256233e+01 7.146914747432282500e-01 2.963856580243179550e+01 3.583561655619493802e+00 1.016012144503244619e+00 5.069835578453687042e+00 1.978468330224511737e+04 0.000000000000000000e+00
6.520415544141967246e+01 6.328773751307356088e-01 3.194972321974536200e+01 2.981275762773401450e+00 1.054881055001108070e+00 5.012187824292274385e+00 1.978468877487506688e+04 0.000000000000000000e+00
6.555516708554844740e+01 6.361553421131017627e-01 3.053843329609317081e+01 2.528279807420310998e+00 1.074708536191584018e+00 4.705955822009954659e+00 1.978469929495736505e+04 0.000000000000000000e+00
6.594809638208970171e+01 6.515680365829340515e-01 3.151473999671789272e+01 3.191101369066584148e+00 1.049773043747293855e+00 5.403603619160275429e+00 1.978476097904919880e+04 0.000000000000000000e+00
6.957991762367649358e+01 7.100045993504988662e-01 2.872927967772161040e+01 3.128961565783503929e+00 1.060853083493436655e+00 4.986485405384859071e+00 1.978485537534304240e+04 0.000000000000000000e+00
6.634265980618053504e+01 6.549201654812186746e-01 3.052634688265428409e+01 3.825704380670788218e+00 1.022260060796450043e+00 5.192958012401053480e+00 1.978490059755432958e+04 0.000000000000000000e+00
6.879072303088125295e+01 7.045632876202221340e-01 2.952875069107049200e+01 2.080606280754941473e+00 1.064196260631998348e+00 5.011606921957251437e+00 1.978490105098793720e+04 0.000000000000000000e+00
6.768361807819459841e+01 6.763322945489242954e-01 3.027329584436254706e+01 2.942459140047755550e+00 1.049795238017587229e+00 5.238932185195872115e+00 1.978492639283645985e+04 0.000000000000000000e+00
6.483121861840251654e+01 6.249957154324053965e-01 3.076696506941430442e+01 2.687240823745588258e+00 1.064653437602269381e+00 4.834986782567763264e+00 1.978494083519450578e+04 0.000000000000000000e+00
6.714775929125386256e+01 6.693557685140417712e-01 2.993514062191929526e+01 2.335843239891900680e+00 1.068104444867314484e+00 4.630805146484543222e+00 1.978494093297037762e+04 0.000000000000000000e+00
6.512130750309883354e+01 6.284141528977159608e-01 3.139056602356401626e+01 2.952136910798325520e+00 1.077029133511604453e+00 5.396940050057374094e+00 1.978495264238858726e+04 0.000000000000000000e+00
6.471901944090595293e+01 6.216542445764859925e-01 3.142488696136303972e+01 3.107601881695754464e+00 1.036154648095918285e+00 5.374591072436587069e+00 1.978499046888910743e+04 0.000000000000000000e+00
6.781753716238766572e+01 6.945117929487027997e-01 3.025530597962586299e+01 3.541278852243193942e+00 1.015522661348520872e+00 5.189830113811702894e+00 1.978503515621821498e+04 0.000000000000000000e+00
6.891767371188537084e+01 7.128945920445879381e-01 2.866925546401434133e+01 2.743953161638182259e+00 1.043478702955536352e+00 4.822318766174407578e+00 1.978507924438666305e+04 0.000000000000000000e+00
6.569032451596750377e+01 6.450156663785746591e-01 3.107421676979993919e+01 3.985572984001647168e+00 1.051198618182471067e+00 5.030027152641026511e+00 1.978509984382823313e+04 0.000000000000000000e+00
6.778371552238418474e+01 6.880783747912220250e-01 3.048817740904017981e+01 3.021920125847490812e+00 1.023053379783479766e+00 4.971819912727492685e+00 1.978514631886342613e+04 0.000000000000000000e+00
6.576983398267849168e+01 6.341554116997984991e-01 3.008514390502134717e+01 2.580443073687188615e+00 1.094928763853583398e+00 5.003646639304158761e+00 1.978517146140004843e+04 0.000000000000000000e+00
6.816425390252143757e+01 6.961464147049161166e-01 2.980235407468339659e+01 2.496167481255165299e+00 1.037803670029996850e+00 4.823346167274793928e+00 1.978523695598991253e+04 0.000000000000000000e+00
6.913918172466780732e+01 7.073821440566711027e-01 2.845040702048829573e+01 2.683507308937855829e+00 1.041514698850546594e+00 5.066359414845019060e+00 1.978523767506090007e+04 0.000000000000000000e+00
6.830847367287341854e+01 7.011914769842318984e-01 2.935042890093072643e+01 2.703222482246284475e+00 1.051037854889451673e+00 4.866638610097686168e+00 1.978523976161839164e+04 0.000000000000000000e+00
6.648794127978980839e+01 6.575063810799597341e-01 3.119421945801233420e+01 3.093994470410597941e+00 1.067979941985807368e+00 5.067468699954090994e+00 1.978529908265071936e+04 0.000000000000000000e+00
6.560747371286838359e+01 6.431509347484660744e-01 3.132690580405701297e+01 3.646214977258592782e+00 1.026253524535360562e+00 4.863918062937683473e+00 1.978531363264928586e+04 0.000000000000000000e+00
6.741495226258803086e+01 6.798496656515495840e-01 2.957217924556071864e+01 2.271882987980283986e+00 1.031899971307830954e+00 5.114764889023016181e+00 1.978532917642809116e+04 0.000000000000000000e+00
6.566310852918647356e+01 6.358636431301240011e-01 3.093240367088736065e+01 1.994845389001794533e+00 1.073124836788498904e+00 5.247906061691742785e+00 1.978534843767672646e+04 0.000000000000000000e+00
6.537156159234183406e+01 6.346651493298703928e-01 3.088397942900390802e+01 2.193899450876552137e+00 1.058952427357489512e+00 4.930709995769963605e+00 1.978540186173234906e+04 0.000000000000000000e+00
6.632662894280895216e+01 6.554146500672999309e-01 3.019887191148685091e+01 1.842262405529454306e+00 1.077082425134911592e+00 5.174856935024943816e+00 1.978541772922419113e+04 0.000000000000000000e+00
6.652336416883339609e+01 6.665635955270050594e-01 3.011668906031182757e+01 3.697066302038483521e+00 1.002129002394380297e+00 5.111872184021297727e+00 1.978542026804797570e+04 0.000000000000000000e+00
6.650257811396073748e+01 6.536848938634306494e-01 2.967853299041878046e+01 1.709530794903908024e+00 1.089054701631098521e+00 5.033597862402417356e+00 1.978545589766411285e+04 0.000000000000000000e+00
6.629120217412291538e+01 6.592206610095839858e-01 3.137167603227887369e+01 3.850864703691286195e+00 1.015715744573230328e+00 5.021456011585569534e+00 1.978548875834267892e+04 0.000000000000000000e+00
6.538378099191223214e+01 6.402124229667810473e-01 3.055623377828575826e+01 2.255518694672718372e+00 1.050391426403884054e+00 5.143851414741135386e+00 1.978554250043686261e+04 0.000000000000000000e+00
6.694745558960813980e+01 6.622629713143587393e-01 2.917973754705380074e+01 2.963093958017263052e+00 1.056033932065318481e+00 4.843452292422595562e+00 1.978554857283727688e+04 0.000000000000000000e+00
6.876790278439294468e+01 7.005694323403588442e-01 2.854637606985440357e+01 2.861259141484857160e+00 1.047615127925272116e+00 5.088732988625763731e+00 1.978556870694538156e+04 0.000000000000000000e+00
6.751851259919378379e+01 6.753884846686358800e-01 2.971862272128622706e+01 2.000936393737038355e+00 1.058648239420004966e+00 5.186917418804062763e+00 1.978558121991799635e+04 0.000000000000000000e+00
6.609282967369482265e+01 6.552782070091053290e-01 3.028586346891397341e+01 2.807415298824111449e+00 1.017821754111204235e+00 5.043616814568858686e+00 1.978560934395946970e+04 0.000000000000000000e+00
6.707014380704326584e+01 6.687839050519976958e-01 3.056642285917935098e+01 3.161166974346771408e+00 1.036427226207500940e+00 4.872201673062075855e+00 1.978563492441663402e+04 0.000000000000000000e+00
6.577725704664089790e+01 6.450754708565658024e-01 3.103067344859499954e+01 3.091173995061903046e+00 1.051065145034980164e+00 4.835351359896974621e+00 1.978567134500074462e+04 0.000000000000000000e+00
6.693793276226317346e+01 6.678876304349573578e-01 2.986570447867364564e+01 2.391695665031286389e+00 1.068150284571737885e+00 4.727139746664348330e+00 1.978568210683315192e+04 0.000000000000000000e+00
6.730155693741198775e+01 6.750178036412076699e-01 2.913843755527760848e+01 3.477718387314585602e+00 1.038951381201650204e+00 4.762485630540760795e+00 1.978568966219708091e+04 0.000000000000000000e+00
6.752013753396703066e+01 6.693327870729516293e-01 2.989616472308156503e+01 2.000923189995496010e+00 1.084954143657196335e+00 5.099016057369395227e+00 1.978569035311762127e+04 0.000000000000000000e+00
6.925162142799369747e+01 7.120907555118584087e-01 2.893414327618003057e+01 3.517210410358662109e+00 1.031958853436649948e+00 4.855512214059356069e+00 1.978570916651800144e+04 0.000000000000000000e+00
6.440334258538631218e+01 6.125233989731773132e-01 3.126665038692387810e+01 3.541712188022035246e+00 1.046210904930852559e+00 5.057865580637809444e+00 1.978575108243115392e+04 0.000000000000000000e+00
6.596349053325072020e+01 6.499815974475653402e-01 3.089104593850717961e+01 3.719386294729322362e+00 1.045210649188405228e+00 5.270405365042173607e+00 1.978575511463756629e+04 0.000000000000000000e+00
6.536276754824692148e+01 6.352258603078442256e-01 3.024923224129103971e+01 3.227706461998691267e+00 1.033937118967607649e+00 4.991885449514665396e+00 1.978575542045475595e+04 0.000000000000000000e+00
6.832622807822913558e+01 6.900429346103076345e-01 2.938756927059395352e+01 2.960766914125616545e+00 1.079440577386054256e+00 5.091762789391972355e+00 1.978580293903469646e+04 0.000000000000000000e+00
6.759486324586298167e+01 6.862738251573785586e-01 2.970502998239098957e+01 2.912986949906631207e+00 1.018038733165163912e+00 5.146147541733261832e+00 1.978580920877589597e+04 0.000000000000000000e+00
6.867531040126873165e+01 6.960886763860191229e-01 2.888154686754281997e+01 2.620547290302522203e+00 1.049124091783923518e+00 4.992915012412048270e+00 1.978581521345638248e+04 0.000000000000000000e+00
6.619507780612794079e+01 6.504726158259528379e-01 3.090386215414537929e+01 2.301574287841410715e+00 1.075866437034815659e+00 5.092163915664824181e+00 1.978582436411898016e+04 0.000000000000000000e+00
6.539042238842981192e+01 6.337613188916860762e-01 3.114265739457863447e+01 2.434199751763314712e+00 1.070175745994604632e+00 5.015922348041718770e+00 1.978585097683265485e+04 0.000000000000000000e+00
6.908566942990353255e+01 7.062208605420410290e-01 2.897764846911313086e+01 3.353920219630276645e+00 1.050154754534585733e+00 4.988651428426338796e+00 1.978589234081858376e+04 0.000000000000000000e+00
6.665591887184854158e+01 6.705097534732687992e-01 3.026807164837320840e+01 3.456330354995981402e+00 1.035076733659155090e+00 4.860738876795370977e+00 1.978593216994495015e+04 0.000000000000000000e+00
6.733910811872361535e+01 6.781524094232184163e-01 3.052948048338568654e+01 3.860634017599525070e+00 1.023530809076110826e+00 5.075686058919044896e+00 1.978594912935065076e+04 0.000000000000000000e+00
6.773439504833078217e+01 6.787784750026750746e-01 2.885660369770785039e+01 2.322300198881000366e+00 1.077773242721243419e+00 4.742245784562669542e+00 1.978594987245558877e+04 0.000000000000000000e+00
6.851129261988776875e+01 6.904602693963017845e-01 2.876898863843265985e+01 2.142505762062961949e+00 1.091769334557245896e+00 4.866626728464896523e+00 1.978595596092759661e+04 0.000000000000000000e+00
6.909725905188322770e+01 7.019906757003331332e-01 2.901306180056949913e+01 2.450760162622978022e+00 1.073706413821297279e+00 4.858727117067472179e+00 1.978595658932781225e+04 0.000000000000000000e+00
6.755482310516613609e+01 6.890466017105776331e-01 2.998392773560093261e+01 3.155887122797393918e+00 1.016678956766722486e+00 5.131542093781589209e+00 1.978597357587170336e+04 0.000000000000000000e+00
6.616058336968355036e+01 6.531408525060365955e-01 3.060502164412994119e+01 3.630858304952694571e+00 1.031483395363670619e+00 4.830571841286031898e+00 1.978598761179725625e+04 0.000000000000000000e+00
6.719669961826122062e+01 6.712882521872486352e-01 2.987991127979794115e+01 2.845525413229516687e+00 1.032942999711227161e+00 4.896747380606933930e+00 1.978601154370579388e+04 0.000000000000000000e+00
6.488773890245232678e+01 6.252472119791026017e-01 3.087536552641503107e+01 3.497591753698594097e+00 1.033795208152038070e+00 5.042931582213086905e+00 1.978604564329724599e+04 0.000000000000000000e+00
6.562121691123402911e+01 6.352689911348802232e-01 3.130550357125716232e+01 3.161974840988963642e+00 1.056961186998718993e+00 5.152129431713523111e+00 1.978604610187515937e+04 0.000000000000000000e+00
6.591448387917087359e+01 6.532345291106098628e-01 3.091652037138878839e+01 2.967351195193689062e+00 1.041505744707439618e+00 4.927593493321299256e+00 1.978606242764804847e+04 0.000000000000000000e+00
6.636198288287089042e+01 6.592061799858635052e-01 3.011420399310811291e+01 2.982293918968177415e+00 1.065190885172785151e+00 5.028882110411455386e+00 1.978609061636869228e+04 0.000000000000000000e+00
6.780469557604392605e+01 6.807774640923521803e-01 2.948684250151031705e+01 2.108522005858151083e+00 1.058938536496365934e+00 4.923219463570213783e+00 1.978609235288538548e+04 0.000000000000000000e+00
6.634825222275348722e+01 6.559854244676807111e-01 3.063747734988237781e+01 3.962199755538796442e+00 1.036918808739133890e+00 5.085287240767478956e+00 1.978610732628607002e+04 0.000000000000000000e+00
6.825719118007438624e+01 6.932396431643655932e-01 2.902733834292142845e+01 2.479197553152918676e+00 1.067308317686952224e+00 5.151330201755321525e+00 1.978618424696845614e+04 0.000000000000000000e+00
6.702488080942147519e+01 6.661026745952847161e-01 3.024799665617796762e+01 2.919111490722112734e+00 1.053326582560754732e+00 4.817136132052685760e+00 1.978619469828715592e+04 0.000000000000000000e+00
6.594765262136779427e+01 6.457488634490287094e-01 3.102964003392268211e+01 2.704155079814566598e+00 1.047925743615464977e+00 5.178041641356327496e+00 1.978625772748811869e+04 0.000000000000000000e+00
6.659208263041300313e+01 6.632731113760071961e-01 2.997257930526533087e+01 3.516621415541378859e+00 1.038247616813311902e+00 5.159332382661807159e+00 1.978631210241485314e+04 0.000000000000000000e+00
