# Network	H1	L1	
5.503958575699073918e+01 4.497546003515024893e+01 3.172639271848818865e+01
5.549341104308390982e+01 4.525816047505563233e+01 3.211257665791985261e+01
5.538294741912940111e+01 4.531889432239842819e+01 3.183502288714954176e+01
5.470435016243575888e+01 4.460652946407141428e+01 3.166738789141463428e+01
5.619967431948330017e+01 4.593691054163862475e+01 3.237597324414326749e+01
5.598955333114444954e+01 4.570258952154249243e+01 3.234352165807649016e+01
5.438815515141030943e+01 4.444192042284329602e+01 3.135262556634682340e+01
5.506431018140741429e+01 4.491760549973747629e+01 3.185101210203848510e+01
5.528203278606967075e+01 4.511461434177604701e+01 3.194956528269041840e+01
5.577130891926450573e+01 4.546424106529603648e+01 3.230234794755146766e+01
5.562922703885795528e+01 4.551034866495218267e+01 3.199092160809516017e+01
5.631049931519606844e+01 4.598728780079184730e+01 3.249679513204091563e+01
5.456509242052285202e+01 4.457953151560268168e+01 3.146449873602927738e+01
5.479585623911518866e+01 4.481503653400955756e+01 3.153091120524695512e+01
5.601657644905090905e+01 4.578000846174390404e+01 3.228076303799247881e+01
5.489935950092151273e+01 4.488073580216859426e+01 3.161738805574178812e+01
5.429497052872889640e+01 4.432239696703164356e+01 3.136030854140953394e+01
5.553130411232491070e+01 4.540460117424130004e+01 3.197104828784316055e+01
5.452258741921745866e+01 4.457332156517207977e+01 3.139954686829056030e+01
5.498117535087796881e+01 4.491504714877178372e+01 3.171069508206338483e+01
