# Network	H1	L1	
1.431833412503805469e+01 1.193987515193079396e+01 7.902788967986865032e+00
1.417726035211685165e+01 1.182724642301804252e+01 7.817349495891261490e+00
1.416066087011944497e+01 1.182073324048679552e+01 7.797088042069457714e+00
1.416626015005270922e+01 1.181505089303975531e+01 7.815849220260833619e+00
1.421369153573871102e+01 1.184993534399823112e+01 7.849080163700191015e+00
1.417458155592063740e+01 1.183035517176575091e+01 7.807781938253711473e+00
1.418789014671645710e+01 1.184070972271769229e+01 7.816253583247709358e+00
1.427074084012300226e+01 1.190468396032527032e+01 7.869723243591784545e+00
1.417712163503200884e+01 1.183615108751972222e+01 7.803608478639760371e+00
1.419868009717018253e+01 1.184865917466295038e+01 7.823796537771935178e+00
1.417159824242200017e+01 1.182992974053725099e+01 7.803009616716523489e+00
1.425316589873147421e+01 1.188063480463671695e+01 7.874214549757737380e+00
1.417666338744293064e+01 1.183367597237150015e+01 7.806529176387052793e+00
1.438641955102679582e+01 1.199187815840664051e+01 7.947573575129442069e+00
1.418211577968020798e+01 1.183382194712993041e+01 7.816205352463579281e+00
1.417929954601332909e+01 1.182319830681650963e+01 7.827165349809916961e+00
1.421218322224029684e+01 1.185899940223156257e+01 7.832642282167622483e+00
1.427057254722257973e+01 1.190245231707673490e+01 7.872793002820370312e+00
1.430184305031532688e+01 1.192551867418763756e+01 7.894600622416231950e+00
1.425616798353012271e+01 1.188605536548908681e+01 7.871468314308162739e+00
1.420260985943370180e+01 1.185061141115636474e+01 7.827971384787628217e+00
1.419460063655423276e+01 1.183425255845410184e+01 7.838185607268329136e+00
1.424309851658570913e+01 1.188389285200688406e+01 7.851047448282662877e+00
1.431407444096030801e+01 1.193688857544444204e+01 7.899583421850616460e+00
1.418350712187126028e+01 1.183418031028089956e+01 7.818187172224302373e+00
1.422194207583071801e+01 1.186451640740541968e+01 7.841995079486582476e+00
1.434113500064594326e+01 1.195700070290516415e+01 7.918225009273071713e+00
