# Mf af A2220 phi2220 logL logPrior
9.367316400557314182e+01 2.282891004574248428e-01 4.839846012507917017e+00 9.271287764229462214e-01 1.959442214834834158e+04 0.000000000000000000e+00
8.769951638156207707e+01 3.397386706228806563e-01 3.348712622454950605e+00 6.067537638286831125e+00 1.959514107397734551e+04 0.000000000000000000e+00
5.296523842995658526e+01 7.410169637794188358e-01 5.903723081459164135e+00 1.883014261648436216e+00 1.959530539941351890e+04 0.000000000000000000e+00
7.137776292536274525e+01 7.788445267676946671e-01 1.754770434780088095e+00 4.292084948305434189e+00 1.959601940725014720e+04 0.000000000000000000e+00
9.945117217310587421e+01 3.404950497603912996e-01 3.068105001314497482e+00 5.562336454559504872e+00 1.959606658092278667e+04 0.000000000000000000e+00
9.951601169160041138e+01 2.816465572246633631e-01 3.090624871287770414e+00 5.153924514555631831e+00 1.959651484441629873e+04 0.000000000000000000e+00
6.323011150982435424e+01 2.046327570880200897e-01 2.781270643371698270e+00 5.346832288717264348e+00 1.959737009414508066e+04 0.000000000000000000e+00
8.536652837217060608e+01 4.250497486189536156e-01 5.087400269747985426e+00 7.326438266881605266e-01 1.959799499748262679e+04 0.000000000000000000e+00
6.533518068774910148e+01 4.884501296511208901e-01 3.773013734795904739e+00 3.004821620592989628e+00 1.960071790492350920e+04 0.000000000000000000e+00
6.917448541032632647e+01 8.811186340650106752e-01 5.544258292009689448e+00 5.072352026175758866e+00 1.960119904632710677e+04 0.000000000000000000e+00
5.542290996227322353e+01 9.083316164002256388e-01 6.849262077612444877e+00 5.226004843169506309e+00 1.960528878525415348e+04 0.000000000000000000e+00
8.254136452741644803e+01 9.091711914290381280e-01 6.120016265406177602e+00 5.998230589725444872e+00 1.960710926339919024e+04 0.000000000000000000e+00
8.133885473154147405e+01 9.379882964462379347e-01 3.869729392191269213e+00 5.121641517584835768e+00 1.960926415514922337e+04 0.000000000000000000e+00
5.619751370457684914e+01 3.766264546778554378e-01 6.032059744568953441e+00 5.730205169492058381e+00 1.961002123095492789e+04 0.000000000000000000e+00
6.523688209671675509e+01 2.452648200425335823e-01 2.073692148129238078e+00 4.192594065357480027e+00 1.961021804752404205e+04 0.000000000000000000e+00
7.784502591192429577e+01 5.759857757927345778e-01 2.105914385322173565e+00 5.415866285067409969e+00 1.961073988154878316e+04 0.000000000000000000e+00
9.283215692913879025e+01 4.380331234570162824e-01 3.083480671387362371e+00 5.582276351484005694e-02 1.961135701036223691e+04 0.000000000000000000e+00
6.840517302895555929e+01 3.974587854780157747e-01 2.462835603597237633e+00 5.494841973483738151e+00 1.961170472574961241e+04 0.000000000000000000e+00
5.235880676853937388e+01 8.537547583817446384e-01 2.508042159114296510e+00 2.880445211873404521e+00 1.961192731570334217e+04 0.000000000000000000e+00
5.030233602814114846e+01 6.401240749704347754e-01 3.345496514947236655e+00 4.425881363616484876e+00 1.961295738163795977e+04 0.000000000000000000e+00
5.564321989961916870e+01 3.445726278785850027e-01 6.366027298349978381e+00 2.388528174851812569e+00 1.961393717447028757e+04 0.000000000000000000e+00
8.152964695880298507e+01 3.712324604410159323e-01 6.927534016096998037e+00 2.867019099363918855e+00 1.961445499904845201e+04 0.000000000000000000e+00
5.952357576733713529e+01 5.852451794614159652e-01 2.081856961536685979e+00 3.032983339165664205e+00 1.961570099481090801e+04 0.000000000000000000e+00
5.508085159647325924e+01 4.426234700663700949e-01 4.478140385470758211e+00 2.438539870976019763e+00 1.961604058704232011e+04 0.000000000000000000e+00
8.100119544578816999e+01 7.385469204615200400e-01 2.593679752735779775e+00 5.801517353169014513e+00 1.961620946838962846e+04 0.000000000000000000e+00
