# Mf af A2220 phi2220 logL logPrior
6.923079357163996406e+01 7.266843654657569873e-01 4.281649391409511729e+00 1.139578207113709940e+00 1.978361879171702458e+04 0.000000000000000000e+00
6.845367892965028034e+01 6.590491333055175094e-01 5.685892056135315897e+00 1.282630281777510817e+00 1.978361980227191088e+04 0.000000000000000000e+00
5.538785228747344291e+01 2.675458162679690277e-01 6.479741967549398574e+00 1.210776467783708510e+00 1.978362746442537536e+04 0.000000000000000000e+00
7.325054453453107328e+01 7.924300755643505223e-01 3.807190302541393567e+00 1.009850948859346342e+00 1.978363151126502271e+04 0.000000000000000000e+00
6.824470309601684903e+01 6.176841083934543342e-01 4.784164190410399975e+00 1.366629877878313026e+00 1.978363431199748811e+04 0.000000000000000000e+00
6.363250134125254931e+01 6.844049030645096288e-01 5.393548201788735064e+00 7.592689669613907899e-01 1.978364439015944663e+04 0.000000000000000000e+00
6.326754570764251895e+01 5.028820972446441662e-01 5.271764921075062560e+00 1.129769855806033618e+00 1.978364506497896946e+04 0.000000000000000000e+00
5.187470216027575987e+01 2.969861036215675210e-01 5.698566499687850673e+00 9.154072720557756560e-01 1.978364550681722540e+04 0.000000000000000000e+00
7.623842804681049756e+01 8.424868245153299684e-01 4.388928598617686028e+00 7.700820869787268208e-01 1.978365585942167672e+04 0.000000000000000000e+00
5.747196405289271581e+01 3.877511005275841027e-01 5.904862692655182599e+00 1.307787071509020738e+00 1.978369188006116019e+04 0.000000000000000000e+00
5.223168341821518368e+01 2.326268770903487382e-01 6.106718857452547944e+00 9.728548226597719673e-01 1.978369310016210147e+04 0.000000000000000000e+00
8.119560687264171861e+01 8.733378051194025105e-01 3.941424526071490408e+00 9.821872143388549192e-01 1.978370024978566289e+04 0.000000000000000000e+00
7.007079019705247447e+01 6.685185085927914939e-01 4.290395144738664790e+00 1.269430957562767803e+00 1.978371270917641596e+04 0.000000000000000000e+00
6.032212570940775009e+01 5.627659765923745949e-01 5.401656676235098153e+00 1.097692613396515471e+00 1.978371875114178692e+04 0.000000000000000000e+00
6.367699343148987623e+01 6.761308454874074281e-01 4.670864315320574001e+00 8.781449114182874327e-01 1.978372378782568194e+04 0.000000000000000000e+00
5.818942909763374161e+01 3.335938544892806945e-01 6.108420206306002243e+00 1.261328019963766867e+00 1.978372493372774261e+04 0.000000000000000000e+00
6.240989832405812621e+01 5.417901313513828754e-01 4.622406420809958227e+00 9.659584413191351082e-01 1.978372724863496842e+04 0.000000000000000000e+00
5.895642536781368648e+01 4.599719250533214066e-01 4.920319572147408671e+00 1.210255467547957764e+00 1.978372744781762231e+04 0.000000000000000000e+00
5.168891425917827576e+01 2.745508485837593882e-01 6.169619495207656179e+00 1.006690998474251808e+00 1.978372916033169531e+04 0.000000000000000000e+00
6.117127874219008987e+01 4.560046466078577221e-01 5.557725659137046748e+00 1.378996197192141837e+00 1.978373294439340680e+04 0.000000000000000000e+00
6.915919310616662585e+01 7.657312880902734653e-01 4.927383467303814157e+00 9.395404477887699946e-01 1.978373685306466723e+04 0.000000000000000000e+00
5.220817409498426542e+01 2.683172519385916832e-01 5.391245939211454896e+00 1.040767786807778039e+00 1.978375306231859940e+04 0.000000000000000000e+00
6.896722409329915138e+01 6.845173731550623364e-01 4.388373230628223709e+00 9.417088651255854925e-01 1.978375969993888793e+04 0.000000000000000000e+00
6.543079186880596865e+01 6.885706077751189147e-01 4.845025886864352316e+00 1.044473911928564203e+00 1.978376352312727977e+04 0.000000000000000000e+00
