# Mf af A2220 phi2220 logL logPrior
6.984611866465937169e+01 6.512482629973084247e-01 5.536111101968682391e+00 1.156032355481502627e+00 1.978107505589496577e+04 0.000000000000000000e+00
5.220538462860015017e+01 2.040547048233983807e-01 4.784311664692464383e+00 1.084657737124788524e+00 1.978107523713311821e+04 0.000000000000000000e+00
6.583772668934672367e+01 6.349209596278748702e-01 5.256149558507079433e+00 1.338902563104483523e+00 1.978107567985864080e+04 0.000000000000000000e+00
7.406449694162795083e+01 7.785926560967532106e-01 3.564212527095397487e+00 1.154101079385326578e+00 1.978107624259244767e+04 0.000000000000000000e+00
5.852082566044322931e+01 5.931650170071928185e-01 5.848544106806595977e+00 7.376021893720499101e-01 1.978108132958701754e+04 0.000000000000000000e+00
7.975810148689517121e+01 8.395718630797923687e-01 3.415373745825311502e+00 9.976341122479809309e-01 1.978108528389668572e+04 0.000000000000000000e+00
5.850103950852544443e+01 4.484874270408271690e-01 4.952527045554272256e+00 8.350189834056919169e-01 1.978109581680769770e+04 0.000000000000000000e+00
6.834911625401122137e+01 6.630870497589936852e-01 6.137114711994062333e+00 1.156054035494455512e+00 1.978113003641316027e+04 0.000000000000000000e+00
6.218942256889586417e+01 5.289318925444178587e-01 4.594619385640267950e+00 8.985575618540172504e-01 1.978114682677187011e+04 0.000000000000000000e+00
7.089120203504099038e+01 7.198950174305354111e-01 4.195396339337848168e+00 1.319299738501666042e+00 1.978115617665907848e+04 0.000000000000000000e+00
6.770765321191193209e+01 5.832944999194737967e-01 4.296653210142030943e+00 1.310982746277559841e+00 1.978116008839455753e+04 0.000000000000000000e+00
6.158126665015505097e+01 5.693457275247085780e-01 6.558743246206861777e+00 9.811522380205054406e-01 1.978117124249727931e+04 0.000000000000000000e+00
6.959401784572719407e+01 6.896899364688009459e-01 6.010758118664200289e+00 1.216910737913615925e+00 1.978117572606766407e+04 0.000000000000000000e+00
6.991319343152564159e+01 7.823458530059426153e-01 4.642572918838549612e+00 9.889284499051315125e-01 1.978118165429933288e+04 0.000000000000000000e+00
6.775413902010271272e+01 5.542478849090726190e-01 5.067985077759589174e+00 1.421706097372459565e+00 1.978119335180969574e+04 0.000000000000000000e+00
5.903677068519628079e+01 5.464138107187068716e-01 5.842421534056208010e+00 6.966293723421597139e-01 1.978120133321156027e+04 0.000000000000000000e+00
8.122733222635137906e+01 8.772955394589178058e-01 3.438492605455238937e+00 1.030680087049171245e+00 1.978123111855856405e+04 0.000000000000000000e+00
5.779553475393081641e+01 4.420349567422088288e-01 4.549572243228330315e+00 8.730182720459945811e-01 1.978123821513015719e+04 0.000000000000000000e+00
6.681588855712593045e+01 6.808017237441983394e-01 3.817746961628961433e+00 1.047250478875963564e+00 1.978124607102126538e+04 0.000000000000000000e+00
5.781096968863608510e+01 3.594654227322658935e-01 4.839059932274703435e+00 1.031026037792527328e+00 1.978125826457540461e+04 0.000000000000000000e+00
