# Network	H1	L1	
1.437031128991884721e+01 1.144229130523376448e+01 8.693665294646493180e+00
1.438001274500694215e+01 1.144084351439207303e+01 8.711593782182161405e+00
1.434632101489664358e+01 1.139268950106628964e+01 8.719148616393631812e+00
1.435629267709973966e+01 1.141419793757119905e+01 8.707423549620919800e+00
1.436470398868691944e+01 1.139912750101980699e+01 8.740973223737263709e+00
1.440478235241761773e+01 1.146125663431099895e+01 8.725671950227335216e+00
1.437252055798766470e+01 1.141087467054324911e+01 8.738494518103935960e+00
1.437250736939675910e+01 1.142997697452790185e+01 8.713472008626993670e+00
1.434793581519062400e+01 1.140841003126710085e+01 8.701232252693522184e+00
1.440958763717795321e+01 1.146784112627312169e+01 8.724954772150427473e+00
1.437714950901602151e+01 1.143646318108710425e+01 8.712619463297974320e+00
1.448963656781381992e+01 1.151464908247207042e+01 8.795591189616111194e+00
1.448286924741817039e+01 1.153143514906330935e+01 8.762391513779684615e+00
1.440786728885753654e+01 1.146922193386675559e+01 8.720297474572801022e+00
1.439960790107655697e+01 1.143438307511816632e+01 8.752347764811315045e+00
1.436010242580628393e+01 1.144305316597524502e+01 8.675775234543102954e+00
1.442122842769913582e+01 1.148649286893775923e+01 8.719650849415916838e+00
1.438696019371024093e+01 1.145315823396470734e+01 8.706881765774094006e+00
1.438009543169562221e+01 1.143200101888374398e+01 8.723330632786673533e+00
1.436714902934391880e+01 1.143343905780945491e+01 8.700082904359888403e+00
1.435784598029172621e+01 1.141230619044459793e+01 8.712462832593272921e+00
1.435524236629937000e+01 1.142013437325268832e+01 8.697902867476088318e+00
1.436202262096792559e+01 1.140203272758314412e+01 8.732774097863593710e+00
1.438165673587727511e+01 1.142545310948259640e+01 8.734476041046690398e+00
1.436343718267719005e+01 1.143589456391054249e+01 8.690721674512133177e+00
1.435820604715267201e+01 1.143355844705367730e+01 8.685149516864926866e+00
1.440990492118452693e+01 1.148133667970683192e+01 8.707713126004813731e+00
1.456652674780180590e+01 1.159605759006666936e+01 8.815619652768752701e+00
1.436074312069335335e+01 1.138844588952921200e+01 8.748385176694421617e+00
1.436184746639927212e+01 1.141151842297553820e+01 8.720086578137232536e+00
1.436225967706297624e+01 1.143781306192501468e+01 8.686249788708968467e+00
1.436528171939099785e+01 1.140332409332378738e+01 8.736447704879275022e+00
