# Network	H1	L1	
5.728444593664217166e+01 4.671063490602823265e+01 3.316058402597603560e+01
5.588499440512715921e+01 4.576707655430072919e+01 3.207034928612207381e+01
5.624235132387063629e+01 4.611446949404935225e+01 3.219717046139435013e+01
5.716692647234445701e+01 4.686361116277749517e+01 3.273926436373356097e+01
5.361837996704580434e+01 4.395269975290754161e+01 3.070978434833530457e+01
5.525509073631035761e+01 4.532481095210808064e+01 3.160358467695640527e+01
5.335798062924275342e+01 4.358264147492369034e+01 3.078355825597337159e+01
5.464498571654895187e+01 4.451527322647906715e+01 3.169329445693134772e+01
5.348975367196805308e+01 4.354456675238444774e+01 3.106484273636282722e+01
5.614606800981401591e+01 4.584875061738373603e+01 3.240791600500740088e+01
5.543202113325668279e+01 4.525410891846656369e+01 3.201210072634066250e+01
5.618879372314889764e+01 4.583476653617228180e+01 3.250161098525976655e+01
5.740139292147195960e+01 4.689933154337398946e+01 3.309641385573211636e+01
5.430626462987964231e+01 4.450930271881698985e+01 3.111418245005365080e+01
5.553103183907929719e+01 4.524276716445421442e+01 3.219918502719939823e+01
5.461705418856308825e+01 4.473852308136059719e+01 3.132869548409256666e+01
5.692251889278775678e+01 4.652337121539432019e+01 3.279861411484329636e+01
5.677511451252392760e+01 4.627471888948050349e+01 3.289474151912067157e+01
5.419306507037209997e+01 4.423961221115850861e+01 3.130087879162340059e+01
5.648283717713066210e+01 4.622796263281791340e+01 3.245437360968540474e+01
5.692179588160869486e+01 4.635381486608387291e+01 3.303656601023094197e+01
5.804902150466398325e+01 4.744936324144243400e+01 3.344019775106889369e+01
5.502983828877521688e+01 4.483723072087890671e+01 3.190463670646358807e+01
5.440478097846517613e+01 4.443908595019132690e+01 3.138547169035816609e+01
5.550062009202940061e+01 4.528655272425015710e+01 3.208499607220620931e+01
5.431578090536252290e+01 4.431554341602718949e+01 3.140599731104798309e+01
5.759456067153134740e+01 4.700153959890697308e+01 3.328646413001965954e+01
5.551877636249601977e+01 4.542268676956361162e+01 3.192356583188909980e+01
5.515354927294729492e+01 4.506498461304290259e+01 3.179718791386483190e+01
5.457979445011708464e+01 4.476555889364450991e+01 3.122496916182106119e+01
5.544274854095687033e+01 4.524699639607592871e+01 3.204071913845360342e+01
5.566492793152241347e+01 4.562325089882789086e+01 3.189205510850914038e+01
5.634599331765343777e+01 4.619602453091429339e+01 3.226140543268707006e+01
5.485649941124238893e+01 4.493976023686531107e+01 3.145875835929790298e+01
