# Mf af A2220 A2330 phi2220 phi2330 logL logPrior
9.436336315072038872e+01 5.537170335194069315e-01 2.426726455973967944e+01 2.293161324468289575e+00 9.095135229822509659e-01 2.537990895634901545e+00 1.646062423892170773e+04 0.000000000000000000e+00
6.989051782219357278e+01 7.056599952658580976e-01 1.087246333973206447e+01 5.598961448552944198e+00 4.323733449525388295e+00 5.958943998238697581e+00 1.646290443806750773e+04 0.000000000000000000e+00
8.433101894204692428e+01 4.048528895849345943e-01 2.280562689999078430e+01 4.404288683955259742e+00 8.475722994773016161e-01 1.715628314392894316e+00 1.648650905411369604e+04 0.000000000000000000e+00
8.957808916330164095e+01 3.258420218044442151e-01 3.552227033096126263e+01 5.764641537978125285e+00 1.155477606446339234e+00 4.239380919272146109e+00 1.648665036692325884e+04 0.000000000000000000e+00
8.893958269956435458e+01 3.966307792231414386e-01 4.347933279202337786e+01 3.184425520565143497e+00 1.927144950503847376e+00 1.331646369635096860e+00 1.650469088063068557e+04 0.000000000000000000e+00
8.542696813039182757e+01 5.914872452481925169e-01 4.383626377556497999e+01 1.704909367725576441e+00 1.315881490078053107e+00 3.624013265298504205e+00 1.652696586399813168e+04 0.000000000000000000e+00
8.540735739612499344e+01 8.677078621801597169e-01 3.008375060418077140e+01 5.969166965693617044e+00 2.555640627921274000e+00 1.371153896946345263e+00 1.652704563564151613e+04 0.000000000000000000e+00
8.674628815940224058e+01 7.904051938844420810e-01 2.636570849372721881e+01 5.701279264203694908e+00 3.469050812036621467e-01 4.347917639533888767e+00 1.653875463451608812e+04 0.000000000000000000e+00
8.008318139762320698e+01 8.834123684574649582e-01 1.169579374905869429e+01 1.335953085656424733e-01 3.488134996710076763e+00 1.882600162738466754e+00 1.657625980365985015e+04 0.000000000000000000e+00
8.950264705386996411e+01 4.518792100547249224e-01 3.259734799431326735e+01 6.452761679749083434e+00 4.242562639217260845e+00 4.264761599348513066e+00 1.660773551692443652e+04 0.000000000000000000e+00
9.119858880985910332e+01 9.159104687755708074e-01 2.111685828921091002e+01 6.156607767507169093e+00 6.102825242081678425e+00 4.068273993801265753e+00 1.661064193027477813e+04 0.000000000000000000e+00
8.839326178099618403e+01 8.767913880197244492e-01 3.201432092099328486e+01 4.681761109799785991e+00 2.290084556381209779e+00 4.687014787288259043e+00 1.661448718123125946e+04 0.000000000000000000e+00
5.721943200934637019e+01 5.124490384557094380e-01 1.446925935452398271e+01 2.718845990309594285e+00 4.274260907122722664e+00 6.112206099130642833e+00 1.662041767981723387e+04 0.000000000000000000e+00
8.338814869559864462e+01 8.235412833614597083e-01 1.134762785497680859e+01 6.089950037855361487e+00 5.649588635899085887e+00 1.350728081706549233e+00 1.663052062675625712e+04 0.000000000000000000e+00
6.376743610289466346e+01 7.713560983693477091e-01 1.797351556348313295e+01 2.112020033360373361e-01 2.823756349198242255e+00 3.503294869678054368e+00 1.664863603747091111e+04 0.000000000000000000e+00
8.096887452180740752e+01 7.095763709564154587e-01 4.278427098917092763e+01 4.656427737895048047e-01 8.931195672029468291e-01 1.800725487789107238e+00 1.666424285620766750e+04 0.000000000000000000e+00
8.135322147808486193e+01 7.561394666174831025e-01 2.222651632223077556e+01 7.192246940317471804e+00 2.603341978703233028e-01 6.002459247729332592e-01 1.667070987630637319e+04 0.000000000000000000e+00
7.382276427204092784e+01 3.375527342789378382e-01 1.371718936515713239e+01 3.808412609076473387e+00 4.838397574913908095e+00 1.359095510617069014e+00 1.667468880106418510e+04 0.000000000000000000e+00
6.585776481999633347e+01 4.798633795193545937e-01 1.288178469905025736e+01 7.472572771244882617e+00 5.369117227682035143e+00 5.388082042613541844e+00 1.668586493256943868e+04 0.000000000000000000e+00
6.574590718078461293e+01 3.004390199768723346e-01 1.473430321687057365e+01 2.610946029519380929e+00 5.799527858663515723e+00 5.821754431074688263e+00 1.669436930837245382e+04 0.000000000000000000e+00
6.859093872363284561e+01 7.093474183135172195e-01 1.841920533708361774e+01 1.787463012755384328e+00 5.532683990145800479e+00 7.210667581263435766e-01 1.669457860162216093e+04 0.000000000000000000e+00
6.125678385142471427e+01 7.326061885936794305e-01 1.681135175661770731e+01 2.913524121999739869e+00 4.409879698325198660e+00 7.236378904795333078e-01 1.671740767594804129e+04 0.000000000000000000e+00
