# Mf af A2220 A2330 phi2220 phi2330 logL logPrior
6.980401810608742608e+01 7.014763706321586190e-01 2.826175472300599978e+01 2.084739952607209901e+00 1.112435512179477781e+00 5.059841072802253592e+00 1.978148972926735951e+04 0.000000000000000000e+00
7.127260814368128194e+01 7.328591447207887244e-01 2.731783485203921558e+01 2.037984236041783248e+00 1.123516567564064372e+00 4.724080200338170776e+00 1.978149189590125025e+04 0.000000000000000000e+00
6.639366329678922796e+01 6.605011828581552891e-01 3.064716281145598487e+01 3.773050321847456701e+00 1.010564633308537408e+00 4.591793931768979320e+00 1.978154336944352690e+04 0.000000000000000000e+00
6.832392990100639452e+01 6.821699127602335322e-01 2.970028933947979155e+01 1.034813989309380844e+00 1.096374132869702089e+00 4.879896033247342224e+00 1.978154435750658013e+04 0.000000000000000000e+00
6.615559643141590129e+01 6.438401455182917177e-01 3.042910859826512393e+01 7.603051523325962124e-01 1.102906497005849307e+00 5.017771183986875272e+00 1.978155974326562864e+04 0.000000000000000000e+00
6.254530133910330392e+01 5.583257763323610234e-01 3.187221266767907224e+01 2.263902749250651159e+00 1.103411415872358026e+00 5.374787435995084905e+00 1.978156261966028615e+04 0.000000000000000000e+00
6.509707344253946815e+01 6.209781542820907996e-01 3.221888377793062119e+01 2.788633267926888593e+00 1.045763589032014274e+00 5.079325257575767694e+00 1.978156725633749375e+04 0.000000000000000000e+00
6.649913487292249670e+01 6.674411245612917876e-01 2.988718086357361159e+01 1.518073718189203003e+00 1.071212834803312308e+00 5.000205497755438877e+00 1.978156957961382432e+04 0.000000000000000000e+00
6.234505422868993918e+01 5.682455806287026734e-01 3.221972969933871411e+01 2.342467985570353406e+00 1.067395636652918478e+00 5.035248066804496325e+00 1.978157942258981711e+04 0.000000000000000000e+00
6.231865994324268598e+01 5.575267783015981360e-01 3.225273539817045076e+01 2.503605616196530548e+00 1.097552583630755807e+00 5.356540050657671692e+00 1.978158045765672068e+04 0.000000000000000000e+00
6.833896621769413571e+01 6.885828758455566634e-01 2.992821064633918127e+01 2.123372423508593787e+00 1.119205770689790214e+00 5.119614060873229455e+00 1.978158201798571099e+04 0.000000000000000000e+00
6.225318905049307006e+01 5.587257050993846841e-01 3.181768902151969769e+01 3.164559866141887667e+00 1.046231733494639604e+00 4.956738020434459102e+00 1.978159363764137379e+04 0.000000000000000000e+00
6.829459803591261391e+01 6.869268694495768157e-01 2.927788478198910838e+01 4.387087604983868516e+00 1.056451207599411690e+00 4.847155062650037038e+00 1.978160108195810608e+04 0.000000000000000000e+00
6.604294163997361977e+01 6.473452235239789410e-01 3.177211083068401720e+01 3.986945647177213559e+00 1.056147402835531102e+00 5.501386692337079332e+00 1.978160266665431845e+04 0.000000000000000000e+00
6.208800717897778298e+01 5.618390067917089503e-01 3.406649231552161439e+01 3.601391879613999425e+00 1.039825287539211107e+00 5.338320269772581561e+00 1.978161621670443492e+04 0.000000000000000000e+00
6.865039638785826526e+01 6.942137203875403673e-01 2.917747964877318978e+01 8.922000920099479870e-01 1.118041659290384571e+00 5.252229240220136930e+00 1.978162869007610789e+04 0.000000000000000000e+00
6.789911477036839926e+01 6.930578241177591803e-01 3.095411098238377434e+01 3.560926491598357391e+00 1.046178554840119013e+00 5.333294682002423848e+00 1.978163468928425937e+04 0.000000000000000000e+00
6.869119253869146746e+01 6.991545135244201514e-01 2.932081371247603130e+01 4.275805616052112512e+00 1.009833051513871371e+00 4.733283033347835733e+00 1.978164646693977193e+04 0.000000000000000000e+00
6.386856090633870764e+01 6.044726465917796832e-01 3.210503824102022463e+01 3.977488221154029446e+00 1.065453416342813542e+00 4.970132210503559023e+00 1.978165311843188101e+04 0.000000000000000000e+00
6.316989029486757801e+01 5.865824673812544132e-01 3.346756623753962145e+01 4.493374845465369027e+00 1.018607772632106112e+00 5.080386067104611492e+00 1.978167191286978050e+04 0.000000000000000000e+00
6.537295119910929486e+01 6.334147779089792651e-01 2.945689121634700314e+01 3.509535994941961778e+00 1.066212991039157121e+00 4.685469716537204121e+00 1.978170575855985589e+04 0.000000000000000000e+00
6.193120332392900451e+01 5.535364837480217792e-01 3.312080653196557734e+01 4.463241879178775129e+00 1.029137409275218573e+00 5.162784956059794261e+00 1.978173890249725082e+04 0.000000000000000000e+00
6.809133982464487644e+01 6.865856572096779020e-01 2.883633530338354589e+01 3.667944411004530281e+00 1.033695460907905206e+00 5.232221410412502216e+00 1.978174317869470178e+04 0.000000000000000000e+00
6.739773774874616663e+01 6.838642496337452581e-01 2.905927638047127815e+01 1.676033721200496984e+00 1.079919659653465924e+00 4.939451447342732671e+00 1.978174973159757064e+04 0.000000000000000000e+00
6.883303343156202914e+01 6.956786637000459406e-01 2.765643272624883764e+01 1.023012754819864645e+00 1.095156628915450847e+00 4.723210501796620164e+00 1.978175964408443906e+04 0.000000000000000000e+00
6.961172041908281471e+01 7.201828312282760880e-01 2.898154660411664807e+01 3.261571253744228294e+00 1.076392833694917561e+00 4.975406429124641150e+00 1.978176503655866327e+04 0.000000000000000000e+00
6.363062340972034292e+01 6.004520712087200174e-01 3.261227340040995415e+01 3.959495105809857307e+00 1.010554992138613883e+00 5.463556608933832770e+00 1.978176984509927570e+04 0.000000000000000000e+00
6.637710749553708922e+01 6.681055692123979428e-01 3.031485149532148071e+01 2.289345447231300845e+00 1.035051492142610163e+00 4.634827742725057931e+00 1.978177580789801505e+04 0.000000000000000000e+00
6.303130884330868611e+01 5.849837583309973610e-01 3.363261833718866001e+01 3.236511967012903668e+00 1.054750381007667270e+00 5.383953872797063056e+00 1.978179851828555184e+04 0.000000000000000000e+00
6.262012981085905494e+01 5.599196421671078783e-01 3.180642365174177044e+01 3.254042654932780554e+00 1.071792415061866510e+00 5.119144627047143459e+00 1.978180064157117886e+04 0.000000000000000000e+00
6.744518547652475604e+01 6.606148527701435347e-01 2.944969362666711632e+01 7.703423742042170286e-01 1.141256813440731710e+00 5.202752768266824646e+00 1.978181790372649630e+04 0.000000000000000000e+00
6.183125538010946798e+01 5.483903232291945651e-01 3.276401710861214411e+01 3.775256764117666197e+00 1.036254578605751542e+00 5.247209303466952690e+00 1.978183240594987001e+04 0.000000000000000000e+00
6.549645335551088010e+01 6.264211515764446236e-01 3.206750853365154086e+01 3.332860868771848839e+00 1.087624995860492216e+00 5.441837023681190821e+00 1.978184499178330952e+04 0.000000000000000000e+00
