# Mf af A2220 phi2220 logL logPrior
5.367464621117598256e+01 7.152665864235955295e-01 3.135326692449688757e+00 2.293402533765484641e+00 9.156643032118993870e+04 0.000000000000000000e+00
9.122052396217195280e+01 9.194426214533637509e-01 2.276473832792161645e+00 1.781211824430206869e+00 9.157209816253844474e+04 0.000000000000000000e+00
6.470711367937137481e+01 6.417593097008681413e-01 2.853229032144779964e+00 1.937723184947701682e+00 9.157634636931635032e+04 0.000000000000000000e+00
6.902707931108999162e+01 3.363961161377798104e-01 3.393186819590766401e+00 5.075159988003896672e-02 9.158633454147855809e+04 0.000000000000000000e+00
6.383680209971901576e+01 7.825202047770507541e-01 2.584183139245532335e+00 3.053190173887121439e-01 9.158746298434249184e+04 0.000000000000000000e+00
9.349165992157902849e+01 7.156403256301687721e-01 5.540010591477916080e+00 4.509956654726769987e-01 9.159387566476395295e+04 0.000000000000000000e+00
7.679980932395770310e+01 9.197091990610970491e-01 1.766350599447619185e+00 1.047011309370372345e+00 9.159867732171177340e+04 0.000000000000000000e+00
5.826590936011736943e+01 5.568089975436018024e-01 2.112113069968797774e+00 2.829272846587311818e-01 9.160614563522337994e+04 0.000000000000000000e+00
5.909778565681625651e+01 5.379883380981547170e-01 2.386317433826828260e+00 1.846516200059988622e+00 9.160617437813397555e+04 0.000000000000000000e+00
6.222680598362470050e+01 3.148254024542393448e-01 2.879446608716571543e+00 4.992605789569370955e-02 9.160818282825396454e+04 0.000000000000000000e+00
7.660034381777903434e+01 9.038729884951922644e-01 5.333016094790468564e+00 1.664380880735404356e+00 9.161826373810300720e+04 0.000000000000000000e+00
6.268316482598184791e+01 4.807121968984990890e-01 3.498968892182786838e+00 1.792864883366203088e+00 9.162310576863041206e+04 0.000000000000000000e+00
7.410480160861266086e+01 4.865657760896124340e-01 5.068379197043492823e+00 1.258847748853995974e+00 9.163338748681383731e+04 0.000000000000000000e+00
5.904065755482533717e+01 7.575350523781463341e-01 4.788756416094738455e+00 1.912663702489088902e+00 9.163535578492602508e+04 0.000000000000000000e+00
9.581217395503144019e+01 7.712637187512638715e-01 4.353494424861023226e+00 6.968358872076736432e-01 9.163989447986520827e+04 0.000000000000000000e+00
5.637633620729756956e+01 6.438276859502856109e-01 3.922903822508562399e+00 1.909541827577600825e+00 9.164191435888300475e+04 0.000000000000000000e+00
6.233221343509724477e+01 7.372902287912159736e-01 2.180220693282522326e+00 1.471094605377706088e+00 9.164687563251554093e+04 0.000000000000000000e+00
8.762890640142711618e+01 9.510264364434417583e-01 1.944868377027913819e+00 9.600426867965542455e-01 9.164767796026519500e+04 0.000000000000000000e+00
5.983172957369097844e+01 2.961570666212752223e-01 1.541995691425174453e+00 8.047686118223391638e-01 9.165060738771573233e+04 0.000000000000000000e+00
9.623101597131221752e+01 8.306225909309447042e-01 2.646172122668654758e+00 7.371694259330419108e-01 9.165412312998114794e+04 0.000000000000000000e+00
5.409041040742555850e+01 7.698516026778458032e-01 3.929096560484040435e+00 1.485502604620779765e+00 9.165888842807048059e+04 0.000000000000000000e+00
6.913350142867065529e+01 6.512881675788537716e-01 3.934891896597074723e+00 2.178543570323788758e-01 9.165980467460340878e+04 0.000000000000000000e+00
6.978793048950173272e+01 6.179259497554442371e-01 2.153608926619289488e+00 4.453934695108504038e-01 9.166328628431413381e+04 0.000000000000000000e+00
5.931275956961984974e+01 5.493871655621693773e-01 4.393839681715735246e+00 2.645414754879311658e-01 9.166455508045329771e+04 0.000000000000000000e+00
6.748144998270431927e+01 5.577893958587561984e-01 6.906069285091852805e+00 7.510694487075532111e-01 9.166655779696525133e+04 0.000000000000000000e+00
6.597892898435581799e+01 3.708064250982936461e-01 6.380891030476887771e+00 7.748961071981619320e-01 9.167049472164585313e+04 0.000000000000000000e+00
5.109624004515760021e+01 6.337213026425106976e-01 2.822367203495658394e+00 1.617981472270529908e+00 9.167119518744946981e+04 0.000000000000000000e+00
7.613972757344166098e+01 5.106499861153093178e-01 3.398446175052620699e+00 1.156497453285932231e+00 9.167460426704389101e+04 0.000000000000000000e+00
9.696541605674909192e+01 8.237028069541526554e-01 2.915192381397032406e+00 8.081149955476631952e-01 9.167905802223827050e+04 0.000000000000000000e+00
7.250607660226927464e+01 8.653859249504802786e-01 5.644585035641481952e+00 1.551898385512124445e+00 9.167994001897951239e+04 0.000000000000000000e+00
9.177210778003536973e+01 9.418700092661626000e-01 2.297277662484055405e+00 1.257815786240526812e+00 9.168442362459405558e+04 0.000000000000000000e+00
7.248611255816102528e+01 8.647332382634410619e-01 4.480589700132699527e+00 3.807153513739547912e-01 9.169076680708955973e+04 0.000000000000000000e+00
5.718815102422108509e+01 5.492880632702233923e-01 2.507441130097733950e+00 5.913223136165576266e-01 9.169217008089822775e+04 0.000000000000000000e+00
5.955116904031681457e+01 6.558619732747020814e-01 3.289254700258744002e+00 1.626654937926868438e+00 9.170005852011610114e+04 0.000000000000000000e+00
6.065391694988483096e+01 4.682102773969483156e-01 3.363401257493101149e+00 3.557684580550383724e-01 9.170276543367015256e+04 0.000000000000000000e+00
6.390570393982542896e+01 4.467838197790868215e-01 2.716661157281486272e+00 1.426201570618997216e+00 9.170377466758557421e+04 0.000000000000000000e+00
8.396719046977592882e+01 9.403625826104495822e-01 2.770450530145338597e+00 9.989338157977873944e-01 9.170425690670081531e+04 0.000000000000000000e+00
6.899404117132739600e+01 8.861016102492949020e-01 6.403638844503655392e+00 1.212143484724037990e+00 9.170555939339369070e+04 0.000000000000000000e+00
