# Network	H1	L1	
1.404816647229275262e+01 1.117804966657617527e+01 8.508947460456342426e+00
1.412087361247140826e+01 1.123220531742638961e+01 8.557840573799539996e+00
1.404253851062575009e+01 1.112244563415694820e+01 8.572286214168906682e+00
1.406510543706255056e+01 1.109888207304389240e+01 8.639560618709230866e+00
1.403251868581592632e+01 1.111258077157057400e+01 8.568671382606119380e+00
1.414874369408410715e+01 1.113259295739792343e+01 8.732257564099842995e+00
1.403742979963790560e+01 1.104520428411722399e+01 8.663307549768784810e+00
1.405100009990275467e+01 1.116554676162796333e+01 8.530015786700896996e+00
1.403705744283302970e+01 1.115461431979744944e+01 8.521359106971367225e+00
1.406332968070371159e+01 1.119782935557429404e+01 8.507987977871181329e+00
1.414368372625995285e+01 1.125654156767490832e+01 8.563530888814353759e+00
1.425120775253232175e+01 1.130696457142566125e+01 8.674645502057259705e+00
1.410554667532981732e+01 1.125435699196146899e+01 8.503287347102650884e+00
1.427427874614933678e+01 1.132594062762114717e+01 8.687813454625471721e+00
1.404130620526957607e+01 1.117812043929313326e+01 8.497523368299669144e+00
1.403845843075350430e+01 1.107558719549525428e+01 8.626104763273843901e+00
1.411391058318706193e+01 1.124439357853901456e+01 8.530303921966106984e+00
1.423653234379752952e+01 1.136192738885449494e+01 8.578196732786633305e+00
1.408481766415883207e+01 1.118900393748044131e+01 8.555014875477882086e+00
1.417245732335682185e+01 1.127562336466506743e+01 8.585969037947297267e+00
1.410706135730535493e+01 1.122683714491708606e+01 8.542090368304934955e+00
1.420836272021068680e+01 1.130980864037517009e+01 8.600337185667081386e+00
1.412314721756241909e+01 1.124187632207494758e+01 8.548889055784483659e+00
1.404876859355475816e+01 1.108270348165258667e+01 8.633746726249048820e+00
1.416076083115781614e+01 1.126859010439581077e+01 8.575897875812550808e+00
1.405464372674952145e+01 1.103679349348451311e+01 8.701850358862623480e+00
1.427776755341050752e+01 1.132911648434580876e+01 8.689405387789543411e+00
1.404487325231442441e+01 1.105765225892129422e+01 8.659491393514400670e+00
1.406034570329402378e+01 1.119606506924517042e+01 8.505377608393812849e+00
1.419821227940224695e+01 1.125924755523845278e+01 8.649773200542641760e+00
1.411161824496060113e+01 1.122943542708275366e+01 8.546200879951493690e+00
1.408470645434290347e+01 1.120794610857331541e+01 8.529999996033113874e+00
1.417579402708157943e+01 1.130185560129974753e+01 8.556938486725922388e+00
1.424446307197051276e+01 1.134595289016390574e+01 8.612437588912499109e+00
1.404842953338219402e+01 1.118751011938768691e+01 8.496940018795188010e+00
1.432412717461830276e+01 1.139294434798733846e+01 8.682248464441794766e+00
1.414779810781824132e+01 1.124700026370600980e+01 8.582841974997696965e+00
1.451280116510515050e+01 1.155759715570818003e+01 8.777433887204367124e+00
1.411352950299775877e+01 1.116873294824349649e+01 8.628506206917178289e+00
1.418472020072409201e+01 1.120986534575453319e+01 8.691674528126426935e+00
1.427494423481751440e+01 1.135623060524640948e+01 8.649280857251346433e+00
1.419226901254319451e+01 1.125242017122229043e+01 8.648903977653093378e+00
1.408058453341836724e+01 1.123202650250733470e+01 8.491433415490778458e+00
1.449855197819209884e+01 1.154131642705697658e+01 8.775307663830528071e+00
1.440174427538395996e+01 1.146293189685440517e+01 8.718453446663149364e+00
1.415605099090403307e+01 1.127575550255644821e+01 8.558686669322757012e+00
1.408021394965522788e+01 1.114877884916335837e+01 8.599834593788035164e+00
1.421085117814139132e+01 1.134303401655203380e+01 8.560599891749761881e+00
1.411010959444174162e+01 1.124749902571540439e+01 8.519915400618007340e+00
1.411647143960917639e+01 1.123407583239243479e+01 8.548117108308579404e+00
1.419761593755693774e+01 1.125438002654915337e+01 8.655127297063991421e+00
1.422661170950845744e+01 1.128426795077099065e+01 8.663820032083181744e+00
1.414738263129987850e+01 1.122028997604503076e+01 8.617048692555293599e+00
